"","@ in URLs","Attachments","BanWords","Css","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs"
"1040","False","0","379","0","0","False","True","True","False","False","0","True","6"
"1041","False","0","574","0","0","False","True","False","False","False","0","True","7"
"1042","False","0","710","0","0","False","True","False","False","False","0","True","8"
"1043","False","0","443","0","0","False","True","False","False","False","0","True","7"
"1044","False","0","656","0","0","False","True","False","False","True","0","True","7"
"1045","False","0","560","0","0","False","True","False","False","True","0","True","5"
"1046","False","0","730","0","0","False","True","False","False","False","0","True","7"
"1047","False","0","443","0","0","False","True","False","False","False","0","True","14"
"1048","False","0","1645","0","0","False","True","False","False","False","0","True","81"
"1049","False","0","342","0","0","False","True","False","False","False","0","True","11"
"1050","False","0","533","0","0","False","True","False","False","True","0","True","1"
"1051","False","0","3357","0","0","False","True","False","False","True","0","True","10"
"1052","False","0","606","0","0","False","True","False","False","False","0","True","1"
"1053","False","0","576","0","0","False","True","False","False","False","0","True","13"
"1054","False","0","433","0","0","False","True","False","False","True","0","True","4"
"1055","False","0","1329","0","0","False","True","False","False","False","0","True","24"
"1056","False","0","1646","0","0","False","True","False","False","False","0","True","81"
"1057","False","0","292","0","0","False","True","False","False","False","0","True","5"
"1058","False","0","426","0","0","False","True","False","False","False","0","True","5"
"1059","False","0","1292","0","0","False","True","False","False","True","0","True","48"
"1060","False","0","288","0","0","False","True","False","False","False","0","True","3"
"1061","False","0","1349","0","0","False","True","True","False","False","0","True","88"
"1062","False","0","1430","0","0","False","True","False","False","False","0","True","59"
"1063","False","0","380","0","0","False","True","False","False","False","0","True","2"
"1064","False","0","350","0","0","False","True","False","False","True","0","True","5"
"1065","False","0","494","0","0","False","True","False","False","True","0","True","11"
"1066","False","0","720","0","0","False","True","False","False","True","0","True","5"
"1067","False","0","1289","0","0","False","True","False","False","False","0","True","46"
"1068","False","0","426","0","0","False","True","False","False","False","0","True","5"
"1069","False","0","826","0","0","False","True","False","False","False","0","True","6"
"1070","False","0","300","0","0","False","True","False","False","True","0","True","5"
"1071","False","0","328","0","0","False","True","False","False","False","0","True","6"
"1072","False","0","579","0","0","False","True","False","False","False","0","True","7"
"1073","False","0","1018","0","0","False","True","False","False","True","0","True","17"
"1074","False","0","248","0","0","False","True","False","False","True","0","True","1"
"1075","False","0","345","0","0","False","True","False","False","True","0","True","2"
"1076","False","0","717","0","0","False","True","False","False","False","0","True","10"
"1077","False","0","969","0","0","False","True","False","False","False","0","True","1"
"1078","False","0","545","0","0","False","True","False","False","False","0","True","13"
"1079","False","0","403","0","0","False","True","False","False","False","0","True","2"
"1080","False","0","1639","0","0","False","True","False","False","False","0","True","81"
"1081","False","0","393","0","0","False","True","False","False","False","0","True","2"
"1082","False","0","798","0","0","False","True","False","False","False","0","True","11"
"1083","False","0","510","0","0","False","True","False","False","False","0","True","7"
"1084","False","0","556","0","0","False","True","False","False","False","0","True","0"
"1085","False","0","664","0","0","False","True","True","False","False","0","True","4"
"1086","False","0","782","0","0","False","True","False","False","True","0","True","12"
"1087","False","0","605","0","0","False","True","False","False","True","0","True","7"
"1088","False","0","763","0","0","False","True","False","False","False","0","True","5"
"1089","False","0","505","0","0","False","True","False","False","False","0","True","2"
"1090","False","0","690","0","0","False","True","False","False","False","0","True","10"
"1091","False","0","590","0","0","False","True","False","False","False","0","True","7"
"1092","False","0","627","0","0","False","True","False","False","True","0","True","7"
"1093","False","0","1460","0","0","False","True","False","False","False","0","True","3"
"1094","False","0","248","0","0","False","True","False","False","False","0","True","1"
"1095","False","0","1315","0","0","False","True","False","False","True","0","True","14"
"1096","False","0","318","0","0","False","True","False","False","False","0","True","2"
"1097","False","0","347","0","0","False","True","False","False","True","0","True","3"
"1098","False","0","657","0","0","False","True","False","False","False","0","True","4"
"1099","False","0","445","0","0","False","True","False","False","False","0","True","3"
"1100","False","0","504","0","0","False","True","False","False","True","0","True","5"
